data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3;;;;;;;;;;;;;;;;;;;;
7521461,710,SAF11810,11810,25 October 2019,2019,1,Protests,Protest with intervention,Protesters (South Africa),Students (South Africa),6,Police Forces of South Africa (1994-),,1,16,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Bellville,-33.9,18.6333,1,Cape Argus,Subnational,25 October 2019. Students blocked the main entrance of the University of the Western Capes (UWC), Bellville, during the demonstration over a lack of student accommodation. Police used stun grenades and a water cannon to disperse the crowd. [size=no report].,0,1611019292,ZAF;;;;;;;;;;;;;;;;;;;;
7522240,710,SAF11850,11850,25 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Bellville,-33.9,18.6333,1,Daily Vox (South Africa),National,25 October 2019. Students have been demonstrating at the University of the Western Cape (UWC) in Bellville over grievances with their accommodation in Belhar. [size=no report].,0,1611019295,ZAF;;;;;;;;;;;;;;;;;;;;
7523200,710,SAF11821,11821,25 October 2019,2019,2,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Pinetown,-26.4164,27.865,1,Highway Mail,National,25 October 2019 (on or around). Students of the Birches Pre-Primary School, Sarnia (Pinetown) marched, calling for the end of the plan to install two cellphone towers near the school. [size=no report],0,1611019298,ZAF;;;;;;;;;;;;;;;;;;;;
8008672,710,SAF11876,11876,25 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Malvern,-29.8852,30.9252,1,Highway Mail,Subnational,25 October 2019. The Funda Zophila Foundation led a demonstration at the intersection of Bellair and Main Road in Malvern to raise awareness over bullying. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8008673,710,SAF11795,11795,25 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Xinhua,International,25 October 2019. The ANC marched alongside Zimbabwean nationals in Pretoria, Rustenburg, Durban, and Cape Town, calling for the removal of sanctions against Harare. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8552695,710,SAF11794,11794,25 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,6,,,0,60,Southern Africa,South Africa,North West,Bojanala,Rustenburg,Rustenburg,-25.6667,27.25,1,Xinhua,International,25 October 2019. The ANC marched alongside Zimbabwean nationals in Pretoria, Rustenburg, Durban, and Cape Town, calling for the removal of sanctions against Harare. [size=no report].,0,1632239610,ZAF;;;;;;;;;;;;;;;;;;;;
6217234,710,SAF11804,11804,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,24 October 2019. Refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
6218191,710,SAF11822,11822,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Rob Beezy,New media,24 October 2019. Demonstration action has been reported in Baden Powell Drive, Cape Town. No more information available. [size=no report].,0,1572313159,ZAF;;;;;;;;;;;;;;;;;;;;
6336433,710,SAF11873,11873,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,24 October 2019. Foreign nationals have been demonstrating in Cape Town since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=700].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
6996250,710,SAF11816,11816,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Police Forces of South Africa (1994-),6,,,0,60,Southern Africa,South Africa,Gauteng,Ekurhuleni,Ekurhuleni,Benoni,-26.1833,28.3167,1,Daily Sun (South Africa),National,24 October 2019. Correctional officers, police officers, metro police officers and members of the justice and community safety department marched in Benoni against gender-based violence. [size=no report],0,1584713556,ZAF;;;;;;;;;;;;;;;;;;;;
7524867,710,SAF11807,11807,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),IL: Ilitha Labantu; Gugulethu Development Forum (GDF); Cape Flats Inter-Faith Declaration Initiative; MCSJ: Movement for Change and Social Justice; Women (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Gugulethu,-33.9833,18.5667,1,News24 (South Africa),National,24 October. Residents, members of Movement for Change and Social Justice, Realistic, Ilitha Labantu, and Cape Flats Inter-Faith Declaration Initiative marched against gender-based violence and the increase in Afrophobia Gugulethu, Cape Town. The march was organised by Gugulethu Development Forum (GDF) [size=1000].,0,1611019302,ZAF;;;;;;;;;;;;;;;;
7524980,710,SAF11808,11808,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Bellville,-33.9,18.6333,1,News24 (South Africa),National,24 October 2019. Students blocked the main entrance of the University of the Western Capes (UWC), Bellville, during the demonstration over a lack of student accommodation. [size=no report],0,1611019302,ZAF;;;;;;;;;;;;;;;;;;;;
8008674,710,SAF11874,11874,24 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Malvern,-29.8852,30.9252,1,Highway Mail,Subnational,24 October 2019. The Funda Zophila Foundation led a demonstration outside Malvern police station to raise awareness over bullying. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8552696,710,SAF11809,11809,24 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Kimberley,-28.7333,24.7667,1,Diamond Fields Advertiser,National,24 October 2019. Students of Olympic Primary School in Gemdene, Kimberley, demonstrated at the school, demanding that the principal be removed after a teacher, who is vocal about school funds and abuses at the school, was assaulted by a colleague. Students threw stones at the school, police were called to the scene. [size=100].,0,1632239610,ZAF;;;;;;;;;;;;;;;;;;;;
6216999,710,SAF11815,11815,23 October 2019,2019,2,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,West Coast,Matzikama,Kliprand,-30.595,18.6871,1,Daily Sun (South Africa),National,23 October 2019 (on or around). A recent demonstration over service delivery issues, has been recorded in Kliprand. [size=no report].,0,1572313072,ZAF;;;;;;;;;;;;;;;;;;;;
6217217,710,SAF11803,11803,23 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,23 October 2019. Refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
6218174,710,SAF11823,11823,23 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg,-26.2023,28.0436,1,Rob Beezy,New media,23 October 2019. Demonstration action has been reported on the R28, Johannesburg. [size=no report],0,1572313156,ZAF;;;;;;;;;;;;;;;;;;;;
6336421,710,SAF11872,11872,23 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,23 October 2019. Foreign nationals have been demonstrating in Cape Town since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=700].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
8557200,710,SAF11817,11817,23 October 2019,2019,1,Protests,Protest with intervention,Protesters (South Africa),Students (South Africa),6,Police Forces of South Africa (1994-),,1,16,Southern Africa,South Africa,North West,Bojanala,Moses Kotane,Mogwase,-25.1851,27.2665,1,Daily Sun (South Africa),National,23 October 2019. Students demonstrated at the Mankwe campus in Mogwase outside Rustenburg since Monday, calling for answers regarding a memorandum that was handed over to management. Police used rubber bullets to disperse the crowd. [size=no report].,0,1632243618,ZAF;;;;;;;;;;;;;;;;;;;;
6217256,710,SAF11802,11802,22 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,22 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313088,ZAF;;;;;;;;;;;;;;;;;;;;
6218185,710,SAF11825,11825,22 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Gauteng,Sedibeng,Midvaal,Meyerton,-26.5599,28.0195,1,Rob Beezy,New media,22 October 2019. Demonstration action has been reported in Meyerton. Roads were barricaded with burning tyres and rocks. [size=no report].,0,1572313159,ZAF;;;;;;;;;;;;;;;;;;;;
6218208,710,SAF11788,11788,22 October 2019,2019,1,Riots,Mob violence,Rioters (South Africa),,5,Civilians (Nigeria),,7,57,Southern Africa,South Africa,Mpumalanga,Nkangala,Emalahleni,Witbank,-25.8713,29.2332,1,Sahara Reporters,Regional,22 October 2019. Three Nigerian nationals have been attacked in a xenophobic attack in Witbank and one victims shop was set alight.,0,1572313159,ZAF;;;;;;;;;;;;;;;;;;;;
6336434,710,SAF11871,11871,22 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,22 October 2019. Foreign nationals have been demonstrating in Cape Town since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=700].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
7521628,710,SAF11811,11811,22 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Bellville,-33.9,18.6333,1,Cape Argus,Subnational,22 October 2019. Students blocked the main entrance of the University of the Western Capes (UWC), Bellville, during the demonstration over a lack of student accommodation. [size=no report].,0,1611019292,ZAF;;;;;;;;;;;;;;;;;;;;
7526109,710,SAF11824,11824,22 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Lenasia,-26.3167,27.8333,1,Rob Beezy,New media,22 October 2019. Demonstration action has been reported on Nirvana Drive, Lenasia. [size=no report].,0,1611019330,ZAF;;;;;;;;;;;;;;;;;;;;
8557201,710,SAF11818,11818,22 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,North West,Bojanala,Moses Kotane,Mogwase,-25.1851,27.2665,1,Daily Sun (South Africa),National,22 October 2019. Students demonstrated at the Mankwe campus in Mogwase outside Rustenburg and handed over a memorandum to management. Demands include: resignations of the deputy principal for academics and corporate and answers relating to NSFAS payments. [size=no report].,0,1632243618,ZAF;;;;;;;;;;;;;;;;;;;;
6216809,710,SAF11812,11812,21 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,21 October 2019. Residents of Silversands (Cape Town) demonstrated over service delivery issues. Streets were barricaded with burning tyres and cement blocks. Demonstrators are demanding healthcare facilities, schools, libraries, and a community centre. Police were monitoring the demonstration. [size=30].,0,1572313065,ZAF;;;;;;;;;;;;;;;;;;;;
6217223,710,SAF11801,11801,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,21 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
6331325,710,SAF11837,11837,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Daspoort,-25.713,28.1501,1,SABC News,National,21 October 2019. Demonstration are reported in Daspoort, Pretoria West after a fire destroyed 30 shacks. The victims are demanding alternative accommodation. [size=no report].,0,1572909431,ZAF;;;;;;;;;;;;;;;;;;;;
6336431,710,SAF11870,11870,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,21 October 2019. Foreign nationals have been demonstrating in Cape Town since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=700].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
7522187,710,SAF11814,11814,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Soweto,-26.2667,27.8667,1,Daily Sun (South Africa),National,21 October 2019. Parents of matriculant students demonstrated outside the Kwadedangendlale High School in Zola, Soweto, demanding a space for the students to write their exams. This demonstration came after an announcement that the mobile classrooms at the school may be removed due to non-payment. [size=no report].,0,1611019294,ZAF;;;;;;;;;;;;;;;;;;;;
8557202,710,SAF11819,11819,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,North West,Bojanala,Moses Kotane,Mogwase,-25.1851,27.2665,1,Daily Sun (South Africa),National,21 October 2019. Students demonstrated at the Mankwe campus in Mogwase outside Rustenburg and handed over a memorandum to management. Demands include resignations of the deputy principal for academics and corporate and answers relating to NSFAS payments. [size=no report].,0,1632243618,ZAF;;;;;;;;;;;;;;;;;;;;
8558331,710,SAF11836,11836,21 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,Bloemhof,-27.65,25.6,1,SABC News,National,21 October 2019. Two trucks have been set alight in Boitumelong township, Bloemhof by demonstrators. Motorists have been pelted with stones. The demonstration was in response to the arrest of anti-gang committee members for allegedly assaulting and killing gang members. Nine people have been arrested for public violence. [size=no report].,0,1632244570,ZAF;;;;;;;;;;;;;;;;;;;;
8558332,710,SAF11826,11826,21 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,Boitumelong,-27.6389,25.5691,1,Rob Beezy,New media,21 October 2019. Demonstration action has been reported at Boitumelong on the western side of Bloemhof. [size=no report].,0,1632244570,ZAF;;;;;;;;;;;;;;;;;;;;
6217246,710,SAF11800,11800,20 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,20 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
6336429,710,SAF11869,11869,20 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,20 October 2019. Foreign nationals have been demonstrating in Cape Town since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=700].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
7525010,710,SAF11789,11789,20 October 2019,2019,1,Riots,Mob violence,Rioters (South Africa),Street Traders (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Alexandra,-26.1167,28.1,1,News24 (South Africa),National,20 October 2019. An angry mob of illegal street traders attacked a metro officer in Alexandra while metro officers were enforcing the laws for illegal street trading.,0,1611019302,ZAF;;;;;;;;;;;;;;;;;;;;
8008675,710,SAF11827,11827,20 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Rob Beezy,New media,20 October 2019. Demonstration action has been reported on the N2, Durban, motive not clear. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
6159452,710,SAF11787,11787,19 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),A21,6,,,0,60,Southern Africa,South Africa,Mpumalanga,Gert Sibande,Govan Mbeki,Secunda,-26.55,29.1667,1,Ridge Times (South Africa),Subnational,19 October 2019. Supporters of the A21 anti-slavery campaign marched against human trafficking in Secunda and to create awareness. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159519,710,SAF11785,11785,19 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,19 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6217250,710,SAF11799,11799,19 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,19 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
8008676,710,SAF11786,11786,19 October 2019,2019,2,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Times (South Africa),National,19 October 2019 (on or around). Students and staff from the University of KwaZulu-Natal, Durban, held marches, demanding justice for the student who have been killed by his roommate and calling for the end of violence on campuses and residential spaces. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
6159272,710,SAF11784,11784,18 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Women (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,East London,-33.0153,27.9116,1,Daily Dispatch (South Africa),National,18 October 2019. Women demonstrated outside the East London magistrates court, demanding the bail of the man accused of killing Angelique Clark-Abrahams to be denied. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159520,710,SAF11780,11780,18 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,18 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6161208,710,SAF11781,11781,18 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Gauteng,Ekurhuleni,Ekurhuleni,Springs,-26.25,28.4,2,Intelligence Bureau South Africa,New media,18 October 2019. Demonstration action have been reported between Springs and Maryvlei. Roads have been barricaded with burning tyres. [size=no report].,0,1571834220,ZAF;;;;;;;;;;;;;;;;;;;;
6217240,710,SAF11798,11798,18 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,18 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobia attacks occurring in South Africa and assistance to leave South Africa. [size=100].,0,1572313085,ZAF;;;;;;;;;;;;;;;;;;;;
6220370,710,SAF11782,11782,18 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Taxi Drivers (South Africa),5,,,0,50,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,2,Rob Beezy; News24 (South Africa),New media-National,18 October 2019. Demonstration action by taxi drivers have been reported between Tennant Street and Russel Street, as well as other parts of Cape Town. Stone throwing have been reported. A bus has been set alight during the demonstration. Demonstration action was about warrants issued for illegal taxis. Police was on scene. [size=no report].,0,1572314469,ZAF;;;;;;;;;;;;;;;;;;;
7524970,710,SAF11783,11783,18 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Taxi Drivers (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Philippi,-34.0167,18.55,1,News24 (South Africa),National,18 October 2019. Demonstration action by taxi drivers have been reported between between Jakes Gerwel Drive and Oliver Tambo Road in Philippi. The road barricaded with burning tyres. Police was on the scene. [size=no report].,0,1611019302,ZAF;;;;;;;;;;;;;;;;;;;;
8008677,710,SAF11779,11779,18 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),R2K: Right 2 Know (South Africa); Journalists (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Mercury (South Africa),National,18 October 2019. Activist group, Right2Know Campaign marched to the eThekwini Metro Police headquarters, Durban, demanding the end to police brutality against journalists and activists. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;
6159298,710,SAF11778,11778,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa); SAMWU: South African Municipal Workers Union,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg,-26.2023,28.0436,1,EWN,National,17 October 2019. Members of the South African Municipal Workers Union (Samwu) marched to the City of Johannesburg (Coj) metros chambers, Johannesburg, demanding the metro to pay union fees that should have been paid to workers belonging to the union. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;
6159421,710,SAF11776,11776,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa); EE: Equal Education,6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,Zwelitsha,-32.92,27.4259,1,News24 (South Africa),National,17 October 2019. Learners, led by Equal Education, from different schools in King William Town marched to the offices of the Eastern Cape Department of Education, Zwelitsha, demanding better infrastructures at their schools. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;
6159429,710,SAF11777,11777,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Private Security Forces (South Africa); EFF: Economic Freedom Fighters,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Pretoria News,Subnational,17 October 2019. Private security guards along with EFF members demonstrated at the Tshwane House, demanding to be insourced. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;
6159524,710,SAF11774,11774,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,17 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6161209,710,SAF11775,11775,17 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Gauteng,Ekurhuleni,Ekurhuleni,Springs,-26.25,28.4,1,Rob Beezy,New media,17 October 2019. Demonstrators have barricaded the Ergo bridge between Spings and Brakpan. [size=no report].,0,1571834220,ZAF;;;;;;;;;;;;;;;;;;;;
6217268,710,SAF11797,11797,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,17 October 2019. A group of refugees have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. [size=no report].,0,1572313088,ZAF;;;;;;;;;;;;;;;;;;;;
6331087,710,SAF11857,11857,17 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,Cape Winelands,Drakenstein,Wellington,-33.6398,19.0112,1,Cape Times,Subnational,17 October 2019. Parents of students demonstrated in front of the Pauw Gedenk Primary School in Wellington, demanding the repairs on the school buildings that was deemed unsafe during an inspection. [size=no report].,0,1572909431,ZAF;;;;;;;;;;;;;;;;;;;;
6159173,710,SAF11769,11769,16 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Daily Sun (South Africa); Pretoria News,Subnational-National,16 October 2019. Employees from the Funeral Services Association in Tshwane barricaded a street leading to the Union Buildings, Pretoria, with coffins, demanding the presidency to accept their memorandum with demands. No information available on demands. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;
