,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
7936,Are these rumours about another shutdown true? I could do with a few days off school. https://t.co/f3zf1IB2oh,2016-08-14,POINT (27.968098050000002 -26.276138500000002),2620,9,2,4,4,0.4466666666666666,-0.08,Negative
7937,@neeps15 shutdown of universities tomorrow apparently,2016-08-14,POINT (18.4241 -33.9249),1737,0,0,0,0,0.2,0.1,Positive
7938,@EzaMpinda she said imali ye school fees,2016-08-14,POINT (30.3537815 -29.6163998),4028,0,0,0,0,0.0,0.0,Neutral
7939,Restaurants throw out tonnes of leftover food ! Tune in to #WeekendDrive to hear about a student budget-friendly solution to this problem.,2016-08-14,POINT (18.83334435 -33.928147949999996),11432,0,0,0,0,0.2896825396825397,0.15079365079365079,Positive
7940,im worried about her school fees..was it school fees?,2016-08-14,POINT (27.968098050000002 -26.276138500000002),7407,0,0,0,1,0.1,0.125,Positive
7941,Bloemfontein Celtic supporter Botha Langa lead the masses into song and dance during CUT's first game. https://t.co/vWOyNyTNVf,2016-08-14,POINT (18.6760467 -33.98028855),1045055,2,0,5,0,0.25,0.125,Positive
7942,RT if you've spent school fees or rent money,2016-08-14,POINT (30.3537815 -29.6163998),4028,0,0,0,1,0.07692307692307693,0.0,Neutral
7943,I can't imagine telling my mom I spent school fees money.,2016-08-14,POINT (30.3537815 -29.6163998),4028,0,0,0,0,0.0,0.0,Neutral
7944,@_BridgetteXO @Wa_rr_ie it's school fees money 🙄 wow,2016-08-14,POINT (18.4241 -33.9249),6642,0,1,0,0,0.4000000000000001,0.033333333333333326,Positive
7945,iWorry yam is that was school fees money https://t.co/7tqypMNeIi,2016-08-14,POINT (30.3537815 -29.6163998),4028,0,0,0,0,0.5,0.5,Positive
7946,It's school fees money. School fees isn't R500 wethu.  https://t.co/BeiBCjiotM,2016-08-14,POINT (18.4241 -33.9249),6642,0,0,0,0,0.6900000000000002,0.8049999999999999,Positive
7947,Art abd Design Landscape Exhibition Opening. If you around north Campus go to K Block Look at some art Buy some Pics https://t.co/fSD7oInZC7,2016-08-14,POINT (25.5553161 -33.90756195),983,0,0,0,0,0.4,0.0,Neutral
7948,😭😭😭😭😭 she spent her school fees money on this nigga 😩😩😩😭😭😭😭😭,2016-08-14,POINT (18.4241 -33.9249),6642,1,0,0,0,0.5,0.25,Positive
7949,Didn't she say it was her school fees money?,2016-08-14,POINT (27.968098050000002 -26.276138500000002),13959,0,0,0,0,0.45,0.35,Positive
7950,"Darkie kids are so stupid, they go to school to learn...
But they get pissed when the teacher come to Class! 😒😧",2016-08-14,POINT (26.103642649999998 -25.56087655),138,0,0,0,0,0.0,0.0,Neutral
7951,@CindyPoluta I gather you didn't cut off #DSTV then? 😆 . I have it just for the #RioOlympics . #MotoGP is a bonus. Then #ARSLIV later 👍,2016-08-14,POINT (18.4241 -33.9249),648,0,0,0,0,0.0,0.0,Neutral
7952,Dude you really need to get a Post Graduate education. So you can go to Student Counselling you have issues https://t.co/ALmMYzi2Xy,2016-08-14,POINT (30.97257945 -29.9006358),2097,0,1,0,0,0.75,0.5,Positive
7953,"💝💝 @ Wits Education Campus, Park Town https://t.co/zMxjKYUDFL",2016-08-14,POINT (27.968098050000002 -26.276138500000002),2435,0,0,0,0,1.0,0.25,Positive
7954,"@LmMfana @UFS_SRC @ATKVSA @Tswelos_UFS Saddening indeed that @Tswelos_UFS didn't make it.. I can imagine how they, and @mafoso_tsietso ,feel",2016-08-14,POINT (26.213109600000003 -29.10658805),4874,1,1,1,1,0.5399999999999999,0.16,Positive
7955,Hecklers silence Unisa SRC member critical of #RememberKhwezi protest. @ntandomakhubu. Councillors learn the ropes. https://t.co/lQ2n3zHFzq,2016-08-14,POINT (27.968098050000002 -26.276138500000002),37737,1,0,0,1,0.0,0.0,Neutral
7956,Throw Back 2013 @ DUT Stratford Hall Residence https://t.co/pbvTBOXQbf,2016-08-13,POINT (30.97257945 -29.9006358),107,0,0,2,0,0.0,0.0,Neutral
7957,#nowornever #feesmustfall UKZN PMB  is  clear free  education now https://t.co/D7iewg6k9O,2016-08-13,POINT (30.3537815 -29.6163998),384,0,0,0,0,0.4133333333333333,0.08666666666666667,Positive
7958,@TevinRoyale students are injured as a result of a fire that ravaged their student accommodation.,2016-08-13,POINT (28.184066 -25.75260515),7169,0,0,0,0,0.5,0.25,Positive
7959,@Thato_91649 students are injured as a result of a fire that ravaged their student accommodation.,2016-08-13,POINT (28.184066 -25.75260515),7169,0,1,0,0,0.0,0.0,Neutral
7960,@simplynape students are injured as a result of a fire that ravaged their student accommodation.,2016-08-13,POINT (28.184066 -25.75260515),7169,0,0,0,1,0.5,0.0,Neutral
7961,High school teacher in the bundus  https://t.co/JQHlnV1jAp,2016-08-13,POINT (27.875271750000007 -26.2564214),3439,2,0,0,0,0.3,-0.5,Negative
7962,Brixton student accommodation landlords don't care about UJ students. Fact,2016-08-13,POINT (28.184066 -25.75260515),7169,2,0,0,1,0.0,0.0,Neutral
7963,Final year Biochemistry student at University of Johannesburg is in a critical condition in hospital after sustaining serious burn wounds.,2016-08-13,POINT (27.968098050000002 -26.276138500000002),798024,6,0,0,1,0.0,0.0,Neutral
7965,I suggest Witsies get a working routine for the upcoming storm.protest makes u forget u are a student before u are a revolutionary,2016-08-13,POINT (27.968098050000002 -26.276138500000002),3063,8,1,1,0,0.0,0.0,Neutral
7966,Imagine your mom payed for private school education for you to be fighting over an entire cishet male. https://t.co/CJ8gdFxSIa,2016-08-13,POINT (18.83334435 -33.928147949999996),460,0,1,0,1,0.5,0.5,Positive
7967,I hate how ur just born out of nowhere &amp; ur forced to go to school &amp; get an education so u can get a job mxm...what if I wanted to be a duck,2016-08-13,POINT (26.728864600000005 -27.951255250000003),115,0,0,0,0,0.65,0.3,Positive
7968,"The decrease of university fees,means a lot to us matriculants #FeesCommission",2016-08-13,POINT (30.97257945 -29.9006358),1196,0,0,0,0,0.7,0.05,Positive
7969,"@skizoronaldo it's done already, will a student that can afford fees, be removed from the system a year after forging matric entry results?",2016-08-13,POINT (27.968098050000002 -26.276138500000002),4497,0,0,0,1,0.5700000000000001,0.44999999999999996,Positive
7970,"Its time to dance , message for tonight Dr @PastorChrisHill #FOREVER2016 Rhema womens conference @RhemaSA @RhemaYA @ROC_UJ",2016-08-12,POINT (27.95745755 -26.0197197),1654,3,1,1,0,0.0,-0.1,Negative
7971,Council on Higher Education says 0% increase will leave 19 universities in a worse financial position,2016-08-12,POINT (27.968098050000002 -26.276138500000002),798024,3,1,1,0,0.6,0.6,Positive
7972,Student leaders have threatened to take to the streets again should authorities decide to increase tuition fees.,2016-08-12,POINT (27.968098050000002 -26.276138500000002),798024,9,2,10,2,0.4,0.2,Positive
7973,4 veterans saluted by unisa and sawid today in recognition of their ongoing struggle against all forms of oppression https://t.co/mS8wDwgyzk,2016-08-12,POINT (28.184066 -25.75260515),576,5,0,0,0,0.8,-0.8,Negative
7974,3 SRC women leaders engaging with veteran women leaders on a panel at unisa today - brave courageous strategists https://t.co/WxJOcN3oYv,2016-08-12,POINT (28.184066 -25.75260515),576,1,0,0,0,0.375,0.0,Neutral
7975,"School burnt as frustration with education department boils over https://t.co/RhWZExO0Gn Port St Johns, Eastern Cape",2016-08-12,POINT (18.6333173 -33.8902748),2515,0,0,0,0,0.5625,0.125,Positive
7976,Speaking of #universityfees... https://t.co/w2zhxvVVPm,2016-08-12,POINT (27.968098050000002 -26.276138500000002),41530,3,0,2,0,0.0,0.0,Neutral
7977,Mme Sophie de Bruyn recognised at unisa today sharing details of organising and discipline of 1956 March https://t.co/C5eZESAgGl,2016-08-12,POINT (28.184066 -25.75260515),576,0,0,0,0,0.1,0.0,Neutral
7978,Higher Education Minister Blade Nzimande has indefinitely postponed an announcement on university tuition fees,2016-08-12,POINT (27.968098050000002 -26.276138500000002),798024,7,3,1,1,0.0,0.0,Neutral
7979,MamViolet Sarah MMatlo aged 96 veteran of our struggle being recognised by Unisa. We have great role models! https://t.co/WsGdWmjUQH,2016-08-12,POINT (28.184066 -25.75260515),576,0,0,0,0,0.0,0.0,Neutral
7980,"NWU: Scenario 1 - High-road, increase fees with higher education inflation-related increase. #FeesCommission",2016-08-12,POINT (27.968098050000002 -26.276138500000002),1935,0,0,0,0,0.375,0.4,Positive
7981,On latest US retail numbers market now pricing in only a 50% chance of a Fed Res rate hike by March 2017.,2016-08-12,POINT (27.968098050000002 -26.276138500000002),68860,0,0,0,0,1.0,-0.78125,Negative
7982,"S.African University's are integral to economic and social growth of this country. They need more funding, not less. https://t.co/3LUkgLVHt6",2016-08-12,POINT (27.968098050000002 -26.276138500000002),4719,0,0,2,1,0.0,0.0,Neutral
7983,"The 3rd International Conference on Language and Literacy Education at the School of Education,… https://t.co/K2RxpnTMA3",2016-08-12,POINT (27.968098050000002 -26.276138500000002),948,0,0,1,0,0.0,0.0,Neutral
7984,"Imagine my siblings in Europe are studying for free, since they were in primary school. 
I'm outchea paying fees... 😔",2016-08-12,POINT (27.968098050000002 -26.276138500000002),4242,0,0,0,0,0.0,0.0,Neutral
7985,"University fees is the biggest issue in this country.
Our parents can't be paying too much 💸when education is free in other countries.",2016-08-12,POINT (27.968098050000002 -26.276138500000002),4242,0,0,0,1,0.7,0.45,Positive
7986,Congrats to our awesome NMMU Choir who made it through to the semi-finals of Varsity Sing last night - blowing the judges away!,2016-08-12,POINT (25.560510999999998 -33.8697606),28941,11,0,10,0,0.0,0.0,Neutral
7987,things will be like last year all universities fees will increase 12.5% next year,2016-08-12,POINT (27.968098050000002 -26.276138500000002),4029,0,0,0,0,0.0,0.0,Neutral
7988,if fees will remain the same than no need for us to fight right? we have to find funds for poor students #wits,2016-08-12,POINT (27.968098050000002 -26.276138500000002),4029,0,0,0,0,0.3666666666666667,0.4166666666666667,Positive
7989,Unisa Womens Forum Annual Awards - all power to women of SAs bigest oldest university commited to education of women https://t.co/mtRfEOnauH,2016-08-12,POINT (28.184066 -25.75260515),576,0,0,0,0,0.0,0.0,Neutral
7990,i didnt know that blade will come to wits to announce university fees,2016-08-12,POINT (27.968098050000002 -26.276138500000002),4029,0,0,0,0,0.43666666666666665,-0.003333333333333327,Negative
7991,"Dr More Chakane the CEO of the Matthew Goniwe School of Leadership is worth  profile in the media. ""I am a teacher at heart.""",2016-08-12,POINT (27.968098050000002 -26.276138500000002),2286,0,0,0,0,0.0,0.0,Neutral
7992,@LirandzuThemba let them Pay vos they get fat cheks for doub norhing.en nkandla sale van also help a lot of student.free education 4 al,2016-08-12,POINT (28.19324175 -25.99813725),1076,0,0,0,0,0.0,0.0,Neutral
7993,"Strike nyana please, hey me Im tired of school hle",2016-08-12,POINT (26.213109600000003 -29.10658805),3059,0,0,0,0,0.42857142857142855,0.26785714285714285,Positive
7995,I couldn't believe that Leshole (Skeem saam) is an Arts Lecturer at Tshwane University of Technology. lol ay https://t.co/sQZhtcpMIr,2016-08-12,POINT (26.213109600000003 -29.10658805),2515,0,0,2,0,0.0,0.0,Neutral
7996,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-08-12,POINT (18.4241 -33.9249),7722,0,0,0,0,0.0,0.0,Neutral
7997,Why did Malunga not fix NSFAS before the student protest. Do you focus on crime-busting or service delivery? Odd question. #PublicProtector,2016-08-11,POINT (30.97257945 -29.9006358),189561,0,0,0,0,0.675,-0.012500000000000011,Negative
7999,They can kick all of us out and still have a full university tomorrow. The demand for Higher Education is so high and the supply is so low,2016-08-11,POINT (27.968098050000002 -26.276138500000002),11043,1,0,0,0,0.55,0.4166666666666667,Positive
8000,Look dineombokazi I was told this dance was for you...😍❤️ @ Parkhurst Primary School https://t.co/XnJuIv1eEJ,2016-08-11,POINT (27.968098050000002 -26.276138500000002),1407,0,0,0,0,0.43333333333333335,-0.16666666666666666,Negative
8001,"Those Sangomas at campus must also deal with the evil dissolution spirits tormenting our SRC.✊🏾✊🏾✊🏾
#SmuTwitterFam",2016-08-11,POINT (28.184066 -25.75260515),3653,2,3,6,5,0.5444444444444444,-0.45555555555555555,Negative
8002,The lower back took a beating tonight. Beer belly must fall! Or I should cut out the generous @Dishfood lunch 🤔 #running,2016-08-11,POINT (18.4241 -33.9249),2100,0,0,0,0,0.0,0.0,Neutral
8003,SAUS has threatened more student protests if #FeesCommission doesn't find solution to free tertiary education by September.,2016-08-11,POINT (28.184066 -25.75260515),68911,11,1,2,2,0.125,0.0,Neutral
8004,Ok @WitsUniversity not sure if I should run away or continue watching the med school reserve burn?? https://t.co/FLlqgBAexm,2016-08-11,POINT (27.968098050000002 -26.276138500000002),164,1,0,1,0,1.0,-0.6499999999999999,Negative
8005,#FeesCommission new party Shosholoza Progressive Party blames gov for student fees struggles #SABCNews https://t.co/VfejkkVrnc,2016-08-11,POINT (28.184066 -25.75260515),6500,4,0,0,0,0.38518518518518524,-0.16296296296296298,Negative
8006,I am officially sick and tired of the thugs at #Vuwani burning schools.  Do they know how much it costs to build a school,2016-08-11,POINT (27.968098050000002 -26.276138500000002),15701,0,1,0,0,0.33461538461538465,0.011538461538461539,Positive
8007,#FeesCommission our universities are still owned by private entities yet we expect our government to give free education with no returns,2016-08-11,POINT (30.97257945 -29.9006358),164,0,0,0,0,0.4444444444444445,0.011111111111111118,Positive
8008,Will they make it through to the semi's of Varsity Sing? Watch the NMMU Choir perform tonight @ 20:30 on @kykNETtv https://t.co/LEcBzngyJV,2016-08-11,POINT (25.560510999999998 -33.8697606),28941,13,1,8,0,0.7,0.8,Positive
8009,But free education at University means less quality education,2016-08-11,POINT (29.4770012 -23.9162345),6102,0,0,0,0,0.0,0.0,Neutral
8010,CHET says it's middle class students will benefit from free higher education as they are likely to qualify for university. #FeesCommission,2016-08-11,POINT (28.184066 -25.75260515),68911,5,0,2,0,0.1,0.0,Neutral
8011,"You study hard and be an A+ student then people will tell you ""you might end up working for a ""C"" student because formal education what what",2016-08-11,POINT (27.968098050000002 -26.276138500000002),1741,0,0,0,0,0.0,0.0,Neutral
8012,I need to raise R8k for school fees. RT for awareness,2016-08-11,POINT (27.968098050000002 -26.276138500000002),5015,78,0,2,2,0.0,0.0,Neutral
8013,CHET says there's a dire need for an alternative form of education either than Universities. #FeesCommission,2016-08-11,POINT (28.184066 -25.75260515),68911,1,0,1,2,0.1,0.0,Neutral
8014,"The black guy from ""The Bold and the Beautiful"" is a lecturer at my school. 
This nigga knows Ridge",2016-08-11,POINT (18.4241 -33.9249),312,0,0,0,1,0.7,0.4,Positive
8016,"""@eNCA: eNCA | SA universities face financial struggle https://t.co/i0lm4jBayy https://t.co/VYIMsyjeob"" I pity those who will come after us",2016-08-11,POINT (26.809443299999995 -27.9575766),3326,0,0,0,0,0.0,0.0,Neutral
8017,"The true cost of quality education. #FeesMustFall #education 
https://t.co/PhvXopcYOW",2016-08-10,POINT (27.968098050000002 -26.276138500000002),118,0,0,0,0,0.65,-0.15833333333333335,Negative
8018,Yho Wits students have struggles for days ! Every second week there is a strike https://t.co/vCWV6RqaX6,2016-08-10,POINT (28.1361401 -25.860880649999995),6243,0,0,0,1,0.5,0.0,Neutral
8019,"UJ SRC : We Won't Negotiate Fee Increments ....                   

Prof Ihron Rensburg:... https://t.co/3FSRkOrdNm",2016-08-10,POINT (27.968098050000002 -26.276138500000002),1710,1,0,1,0,0.39999999999999997,0.09999999999999998,Positive
8020,Vuwani folk's favourite pastime : Burn A School.#Vuwani,2016-08-10,POINT (30.96773355 -29.78253515),1540,0,0,0,0,0.0,0.0,Neutral
8021,"@Realnhlanhla_SA don't make me sing my high school musical songs 🙈""we're all in this together""",2016-08-10,POINT (28.10183395 -26.31825615),666,0,0,0,0,0.3133333333333333,-0.013333333333333336,Negative
8022,"Dept of Higher Education says although government invested in the tertiary sector, more is needed to handle student growth. #FeesCommission",2016-08-10,POINT (28.184066 -25.75260515),68911,6,0,6,0,0.0,0.0,Neutral
8023,Is dat possible for cutting the minister and parliament workers salary to donate at university for free education,2016-08-10,POINT (28.184066 -25.75260515),2617,0,0,1,0,0.2,0.2,Positive
8024,"Student union amongst others propose cutting salaries of former presidents, ministers, VCs, etc. to fund free education. 
#FeesCommission",2016-08-10,POINT (18.4961166 -33.8234111),998,0,0,0,0,0.5166666666666667,0.5583333333333333,Positive
8025,Producing a student  in distant education costs 4 times more than contact education. Dept of higher education #FeesCommission,2016-08-10,POINT (28.184066 -25.75260515),68911,11,3,5,0,0.6166666666666667,-0.00833333333333334,Negative
8026,Dept of Higher Education says non recovery of student debt impacts on teaching and learning. #FeesCommission,2016-08-10,POINT (28.184066 -25.75260515),68911,7,1,3,1,0.5700000000000001,0.44999999999999996,Positive
8027,Student meeting. Khosikhona Mkhabela was elected to replace Lawrence Kwaaw as secretary of the SRC.,2016-08-10,POINT (28.184066 -25.75260515),555,0,0,0,0,0.6875,0.3,Positive
8028,@PB_Targett @ewnreporter Not that simple. There are many external factors that impact negatively on a student's success. fees is one of them,2016-08-10,POINT (18.6858266 -34.03967155),63803,0,1,1,0,0.0,0.0,Neutral
8029,Mahlangu proposes the building of online universities were students can access education anywhere through Internet access.#FeesCommission,2016-08-10,POINT (28.184066 -25.75260515),68911,11,0,8,6,0.3,0.1,Positive
8030,Education must be exclusive not everyone must have a university qualification.👍 https://t.co/09acsyZhLm,2016-08-10,POINT (27.968098050000002 -26.276138500000002),3624,0,0,0,0,0.4,0.1,Positive
8031,I'M AT HOME &amp; FEEL LIKE MAKING  BAD CHOICES WITH MY BOO TO OLD SCHOOL DANCE @ Pleasures Jewellery https://t.co/305aNEc01H,2016-08-10,POINT (18.4241 -33.9249),281,0,0,1,0,0.7,0.6,Positive
8032,Salaries of university vice-chancellors‚govt ministers‚mayors &amp; municipal managers should be reduced to fund free higher education,2016-08-10,POINT (29.4770012 -23.9162345),1120,0,1,0,0,0.9444444444444444,0.0,Neutral
8033,"""Noticed something""_school starts at 8:00 am ..by 14:00pm all the students get parole #school is jail but education is the best",2016-08-10,POINT (26.0866321 -25.545357),17,0,0,0,0,0.6,-0.06666666666666665,Negative
8034,Wits VC Habib gives his submission on free fees. Live @ANN7tv #Wits #FeesCommission #FeesMustFall,2016-08-10,POINT (28.10355085 -25.9884044),2910,3,0,0,0,0.5,0.5,Positive
8035,[ON AIR] : @ElijahMhlanga sharing a story about another burning of a school #POWERUpdate #987Woman https://t.co/Df0IaJYfmM,2016-08-10,POINT (27.968098050000002 -26.276138500000002),458086,5,1,6,0,0.525,0.425,Positive
8036,"If they do cut off our power again tonight, if starta strike mo kasi",2016-08-10,POINT (26.103642649999998 -25.56087655),3592,0,0,0,0,0.0,0.0,Neutral
8037,Wits also looked at future employers being guarantors of stud bet dept as a way of funding free education. #FeesCommission,2016-08-10,POINT (28.184066 -25.75260515),68911,9,0,8,0,0.0,0.0,Neutral
8039,"Mjajubana proposes a cut in Vice Chancellor, Ministers and Mayor's salaries to fund free education #FeesCommission @The_New_Age",2016-08-10,POINT (28.184066 -25.75260515),5246,5,0,0,2,0.0,0.0,Neutral
8040,"Is free education realistic at university level , who will pay to have it run?Oh wait maybe R1bil that ANC used campaigning #FeesCommission",2016-08-10,POINT (27.87429235 -26.14271175),833,0,0,0,0,0.3,-0.03333333333333333,Negative
8041,Staff and education officials at Matlosana Secondary during Minister Motshekga's visit at the school @DBE_SA https://t.co/c1J8scSEdm,2016-08-10,POINT (26.64331345 -26.860548050000002),4189,1,0,0,0,0.4,0.8125,Positive
8042,"@BhubesiB I wouldn't know, but no matter how disgruntled a graduate may be, they would still value a school. They wouldn't burn it. #Vuwani",2016-08-10,POINT (27.95745755 -26.0197197),15021,0,3,0,0,0.85,0.503125,Positive
8043,@eNCA totally unacceptable there is nothing that warrants the burning down of a school nothing !!!!,2016-08-10,POINT (18.4241 -33.9249),163,0,0,0,0,0.5,0.5,Positive
8044,Justice Heher just stated that the Commission will complete its work on university fees in April 2017. Go figure! #FeesCommission,2016-08-10,POINT (30.97257945 -29.9006358),189561,3,0,0,1,0.25,0.21666666666666667,Positive
8046,Burning a school will never be right. #Vuwani,2016-08-10,POINT (28.358602849999997 -26.14985695),30391,0,1,0,0,0.25,0.0,Neutral
8047,#Vuwani The Limpopo Education Department says learning will resume in Vuwani this morning after an arson attack on yet another school. TK,2016-08-10,POINT (28.06061305 -26.058708),781577,8,0,5,0,0.3,0.25,Positive
8050,@MYANC @_cosatu @GPSACP @ANCYLhq @SAPresident @mgigaba @GwedeMantashe1 So WC takes THE GLORY OF NO FEES SCHOOL AND YOU ALLOW WC to blame U&gt;,2016-08-10,POINT (27.968098050000002 -26.276138500000002),5738,0,1,0,0,0.0,0.0,Neutral
8051,Take out your political frustration and burn another school? You had the opportunity to vote a week ago. https://t.co/I0zoH8dmx0,2016-08-10,POINT (28.06061305 -26.058708),1498,0,0,0,0,0.0,0.0,Neutral
8052,My life made more sense when I could still play GTA on the computer &amp; sing along to High School Musical.,2016-08-09,POINT (18.4241 -33.9249),6642,0,0,1,0,0.77,0.08,Positive
8053,"Please pity the children of Vuwani , the innocents.Burning a school is like burning a church,this blasphemy #Vuwani https://t.co/N6YOZtWaG1",2016-08-09,POINT (30.97257945 -29.9006358),830,2,0,0,0,0.0,0.3,Positive
8054,#Vuwani : The Basic Education department has confirmed that another school has been torched in Vuwani this evening.,2016-08-09,POINT (27.87429235 -26.14271175),2162,2,0,0,0,0.6833333333333333,0.24583333333333338,Positive
8055,Let them burn all &amp; we see where their kids will school  https://t.co/bsMp6jN2A6,2016-08-09,POINT (28.44755295 -26.3909723),1438,0,0,1,0,0.3333333333333333,0.0,Neutral
8056,"@be_r_walker ""learnd kill a teacher a movement dies kill a teacher his student pass his consciuness by teaching""-Be3 https://t.co/VbGK9e4fnW",2016-08-09,POINT (18.4241 -33.9249),385,0,0,0,0,0.0,0.0,Neutral
8057,Being on the src at this school 😂 You can die of something,2016-08-08,POINT (26.519740000000002 -33.2983435),3094,0,0,0,0,0.21474358974358973,-0.0673076923076923,Negative
8058,I foresee another UJ shutdown or fees must fall,2016-08-08,POINT (27.875271750000007 -26.2564214),2029,0,0,0,0,0.06666666666666667,0.0,Neutral
8059,The amount of shade people throw in this school 😮😂😂😭,2016-08-08,POINT (26.519740000000002 -33.2983435),3094,0,0,0,0,0.1,0.0,Neutral
8060,"Fees Commission that was established after the fees must fall campaign disrupted universities, will begin with public hearings on Wednesday",2016-08-08,POINT (27.968098050000002 -26.276138500000002),798024,4,0,1,1,0.30000000000000004,0.2,Positive
8061,And then you cry when we date your fathers and buy weaves with your school fees/allowance money.  https://t.co/V342K5FHoa,2016-08-08,POINT (18.4241 -33.9249),6642,0,0,0,1,0.0,0.0,Neutral
8062,Hey hey CPUT kids. We will be distributing the Pathways To Free Education pamphlet on your campus between 12.30 and 2. #feesmustfall,2016-08-08,POINT (18.4241 -33.9249),4600,0,0,0,1,0.0,0.0,Neutral
8063,#Grocotts @GrahamstownSA gender-based dialogue @Rhodes_Uni descends onto chaos as #RUReference students protest https://t.co/rlivd6mm28,2016-08-08,POINT (26.519740000000002 -33.2983435),210,2,0,0,0,0.6,0.5,Positive
8064,"Something for everyone @opendesignct - tech, gaming, talks, design, education and more #ODCT2016 https://t.co/GdXrVsmVje",2016-08-08,POINT (18.4241 -33.9249),2018,0,0,0,0,0.43333333333333335,0.19999999999999998,Positive
8065,"@ShassyTricia Women's March at PTA tomorrow, free transport from UJ, game?",2016-08-08,POINT (27.968098050000002 -26.276138500000002),1928,0,0,0,0,0.125,0.0,Neutral
8066,I'm no teacher.. I'm just gonna make her studies harder than school..,2016-08-08,POINT (26.213109600000003 -29.10658805),628,0,0,0,0,0.0,0.0,Neutral
8067,"@JJ_UFS Cashier, Hardware store assistant, Day Care Admin, Membership Assistant /Teacher's Union, Legal Secretary, Spur waiter, youth pastor",2016-08-08,POINT (18.4241 -33.9249),10488,0,0,0,0,0.3,0.1,Positive
8068,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiVGD6,2016-08-08,POINT (18.4241 -33.9249),7722,0,0,0,0,0.75,0.0,Neutral
8070,Are there not like 2 people still in the SRC right now after all the resignations?Rhodes SRC as a structure is fraudulent,2016-08-07,POINT (26.519740000000002 -33.2983435),14786,1,0,0,0,0.4972727272727272,0.1481818181818182,Positive
8071,"I was almost raped in Res last year,I reported it &amp; the 1st thing my FEMALE Res manager asked me was ""What were you doing in a male block?""",2016-08-07,POINT (18.4241 -33.9249),10016,4,1,0,0,0.0,0.0,Neutral
8072,Day 2 Round 2 Ballet training at it's best. UCT school of dance https://t.co/tiXbqJw4ip,2016-08-07,POINT (18.4241 -33.9249),6,0,0,1,0,0.45454545454545453,0.13636363636363635,Positive
8073,I first witnessed this kind of protest at UCT when the US Ambassador was present. It is effective way of protesting! https://t.co/zEG65nQ4Ub,2016-08-06,POINT (18.4241 -33.9249),11568,1,0,0,0,0.375,0.4,Positive
8076,@SongezoZibi Arrogance and disregard for people..'clever' or 'stupid' has come at private school fees for @MYANC https://t.co/3pa187ry6L,2016-08-06,POINT (28.1361401 -25.860880649999995),214,0,0,0,0,0.5,0.13636363636363635,Positive
8077,😅😅😅😅😅 hope you get the school fees...it might be tricky if you say you charge per tweet. 😜😜😜 https://t.co/IeozgnXo9t,2016-08-06,POINT (28.06061305 -26.058708),4656,0,0,0,0,1.0,0.0,Neutral
8078,The fight of the night. Former student and teacher @DonMadgeMMA @Jadysonmma #EFC52 @EFCworldwide,2016-08-05,POINT (18.4241 -33.9249),3307,0,0,0,0,0.0,0.0,Neutral
8079,Today was Pajama Day at Keller's school. This is his beloved teacher Amy with her American flag… https://t.co/E7DN1iaRQg,2016-08-05,POINT (18.38045585 -34.10140905),1067,0,0,0,0,0.1,0.0,Neutral
8080,"As a medical student, I can only stay put for so long. Honestly now. Can the management make sure this strike is over. I want hospital.",2016-08-05,POINT (30.3537815 -29.6163998),205,0,0,0,0,0.5399999999999999,0.16,Positive
8082,Read how @SAP Africa @AfricaCodeWeek &amp; #womenintech bolsters female tech education Africa https://t.co/z5b6THbPLk https://t.co/LSuieZgLnO,2016-08-05,POINT (28.06061305 -26.058708),1219,2,0,2,0,0.0,0.0,Neutral
8083,😂😂😂 university fees will probably double next year too.  https://t.co/SzKH657BSV,2016-08-05,POINT (28.10355085 -25.9884044),21790,0,1,0,1,0.0,0.0,Neutral
8084,My learners know that they cant ..... with me. I'm that Teacher :-) @ Morris Isaacson High School https://t.co/QC9ti7sDeZ,2016-08-05,POINT (27.875271750000007 -26.2564214),3187,0,0,0,0,0.0,0.0,Neutral
8085,"@MTshwete and the same youth that doesn't have student accommodation, jobs  and have to pay eTolls at some point",2016-08-05,POINT (28.184066 -25.75260515),270,0,0,0,0,0.0,0.0,Neutral
8086,#ProfAhmedBawa in attendancw has always pushed for the 'student at the centre of education' notion. We ought to remember that always @ZenexF,2016-08-05,POINT (27.968098050000002 -26.276138500000002),560,0,0,0,0,0.2375,-0.012499999999999997,Negative
8087,Student strike 😩,2016-08-05,POINT (30.97257945 -29.9006358),32382,0,0,0,2,0.0,0.0,Neutral
8088,Experience is a good school but the fees are high! #Quotes #TGIF with #70vibeFm https://t.co/Eg3WlIlOY3 https://t.co/xlNS8sEaXx,2016-08-05,POINT (18.4241 -33.9249),7722,0,0,0,0,0.7133333333333334,-0.05777777777777776,Negative
8089,@BongzThaMr_K I was not aware that my Private School Education &amp; Comfortable upbringing rid me of my BLACKness tbh,2016-08-04,POINT (27.968098050000002 -26.276138500000002),17053,0,0,0,0,0.0,0.0,Neutral
8090,#IfDAWins Selo Namane will be Afrikaans teacher in night school #AshesToAshes,2016-08-04,POINT (30.97257945 -29.9006358),2119,2,1,1,0,0.5,0.4,Positive
